country,year,sex,age,exposure,mx
Taiwan,1971,total,54,93177.83,0.010612
Taiwan,1971,total,55,86516.51,0.011953
Taiwan,1971,total,56,85065.43,0.012706
Taiwan,1971,total,57,83990.54,0.013438
Taiwan,1971,total,58,83074.5,0.014176
Taiwan,1971,total,59,78459.51,0.015649
Taiwan,1971,total,60,69136.99,0.018477
Taiwan,1971,total,61,65145.18,0.02026
Taiwan,1971,total,62,58772.42,0.023026
Taiwan,1971,total,63,54194.57,0.025425
Taiwan,1971,total,64,51362.84,0.027132
Taiwan,1971,total,65,47622.01,0.029443
Taiwan,1971,total,66,43038.85,0.032771
Taiwan,1971,total,67,37429.54,0.037945
Taiwan,1971,total,68,35397.1,0.040445
Taiwan,1971,total,69,32955.13,0.043833
Taiwan,1971,total,70,29718.33,0.048976
Taiwan,1971,total,71,26546.97,0.054645
Taiwan,1971,total,72,24772.46,0.057589
Taiwan,1971,total,73,22240.03,0.062201
Taiwan,1971,total,74,17388.36,0.075962
Taiwan,1971,total,75,15876.57,0.078268
Taiwan,1971,total,76,14261.49,0.081517
Taiwan,1971,total,77,12062.89,0.089875
Taiwan,1971,total,78,11153.76,0.090319
Taiwan,1971,total,79,9640.91,0.096702
Taiwan,1971,total,80,7962.49,0.117162
Taiwan,1971,total,81,6795.25,0.127401
Taiwan,1971,total,82,5914.04,0.133276
Taiwan,1971,total,83,5100.87,0.139343
Taiwan,1971,total,84,4232.79,0.149911
Taiwan,1971,total,85,3436.03,0.16315
Taiwan,1971,total,86,2817.77,0.173847
Taiwan,1971,total,87,2285.82,0.185141
Taiwan,1971,total,88,1805.9,0.200044
Taiwan,1971,total,89,1407.1,0.216473
Taiwan,1971,total,90,1087.23,0.233188
Taiwan,1971,total,91,825.49,0.252215
Taiwan,1971,total,92,621.02,0.271472
Taiwan,1971,total,93,463.64,0.29025
Taiwan,1971,total,94,341.62,0.309698
Taiwan,1971,total,95,248.21,0.329969
Taiwan,1971,total,96,177.68,0.351018
Taiwan,1971,total,97,124.83,0.374439
Taiwan,1971,total,98,86.19,0.399459
Taiwan,1971,total,99,58.59,0.425194
Taiwan,1971,total,100,39.19,0.451863
Taiwan,1971,total,101,25.98,0.475305
Taiwan,1971,total,102,16.98,0.498184
Taiwan,1971,total,103,10.63,0.535361
Taiwan,1971,total,104,6.22,0.541946
Taiwan,1971,total,105,3.63,0.606897
Taiwan,1971,total,106,2.09,0.670927
Taiwan,1971,total,107,0.97,0.90566
Taiwan,1971,total,108,0.21,1.463415
Taiwan,1971,total,109,0,NA
Taiwan,1971,total,110,0,NA
Taiwan,1972,female,0,179102.55,0.013819
Taiwan,1972,female,1,178172.36,0.003222
Taiwan,1972,female,2,182172.49,0.00196
Taiwan,1972,female,3,186488.6,0.001346
Taiwan,1972,female,4,182902.27,8.47e-4
Taiwan,1972,female,5,186718.21,6.07e-4
Taiwan,1972,female,6,194515.04,4.76e-4
Taiwan,1972,female,7,197476.16,3.93e-4
Taiwan,1972,female,8,201564.37,3.39e-4
Taiwan,1972,female,9,202013.17,3.22e-4
Taiwan,1972,female,10,200473.14,3.33e-4
Taiwan,1972,female,11,198369.59,3.58e-4
Taiwan,1972,female,12,195877.98,3.93e-4
Taiwan,1972,female,13,194036.14,4.37e-4
Taiwan,1972,female,14,187669.86,5.03e-4
Taiwan,1972,female,15,185154.16,5.69e-4
Taiwan,1972,female,16,186259.67,6.17e-4
Taiwan,1972,female,17,179789.97,6.84e-4
Taiwan,1972,female,18,172454.54,7.49e-4
Taiwan,1972,female,19,168170.35,7.94e-4
Taiwan,1972,female,20,168179.14,8.09e-4
Taiwan,1972,female,21,156998.87,8.65e-4
Taiwan,1972,female,22,138879.04,9.53e-4
Taiwan,1972,female,23,124602.95,0.001012
Taiwan,1972,female,24,109028.93,0.00107
Taiwan,1972,female,25,93688.77,0.001127
Taiwan,1972,female,26,80963.78,0.001214
Taiwan,1972,female,27,84045.2,0.001142
Taiwan,1972,female,28,91534.94,0.001078
Taiwan,1972,female,29,92197.63,0.001155
Taiwan,1972,female,30,92389.76,0.001277
Taiwan,1972,female,31,93995.41,0.001364
Taiwan,1972,female,32,93380.23,0.001454
Taiwan,1972,female,33,89411.13,0.001575
Taiwan,1972,female,34,86317.62,0.001659
Taiwan,1972,female,35,85188.44,0.001687
Taiwan,1972,female,36,84380.01,0.001726
Taiwan,1972,female,37,82395.75,0.001818
Taiwan,1972,female,38,78027.45,0.002001
Taiwan,1972,female,39,75914.68,0.002169
Taiwan,1972,female,40,75265.88,0.002324
Taiwan,1972,female,41,74225.97,0.002494
Taiwan,1972,female,42,71386.26,0.00273
Taiwan,1972,female,43,69459.72,0.002939
Taiwan,1972,female,44,66681.9,0.003193
Taiwan,1972,female,45,63883.57,0.003463
Taiwan,1972,female,46,61606.06,0.003721
Taiwan,1972,female,47,57713.33,0.004107
Taiwan,1972,female,48,54810.89,0.004462
Taiwan,1972,female,49,54265.97,0.004642
Taiwan,1972,female,50,54472.68,0.004759
Taiwan,1972,female,51,50243.34,0.005328
Taiwan,1972,female,52,44495.04,0.006238
Taiwan,1972,female,53,41780.47,0.006914
Taiwan,1972,female,54,41611.6,0.007249
Taiwan,1972,female,55,39598.88,0.007977
Taiwan,1972,female,56,36700.24,0.009049
Taiwan,1972,female,57,36601.14,0.009572
Taiwan,1972,female,58,36387.02,0.010186
Taiwan,1972,female,59,35283.04,0.011138
Taiwan,1972,female,60,34616.26,0.012055
Taiwan,1972,female,61,32593.78,0.013603
Taiwan,1972,female,62,30399.19,0.015497
Taiwan,1972,female,63,27646.9,0.018105
Taiwan,1972,female,64,25625.86,0.020748
Taiwan,1972,female,65,24359.36,0.023119
Taiwan,1972,female,66,23049.17,0.025588
Taiwan,1972,female,67,21034.89,0.029009
Taiwan,1972,female,68,18495,0.033762
Taiwan,1972,female,69,17728.11,0.035673
Taiwan,1972,female,70,16807.24,0.037775
Taiwan,1972,female,71,15422.95,0.041138
Taiwan,1972,female,72,14046.62,0.044981
Taiwan,1972,female,73,13316.19,0.047082
Taiwan,1972,female,74,11887.51,0.052142
Taiwan,1972,female,75,9133.01,0.066859
Taiwan,1972,female,76,8550.86,0.070132
Taiwan,1972,female,77,7920.35,0.074137
Taiwan,1972,female,78,6797.88,0.084306
Taiwan,1972,female,79,6424.01,0.086771
Taiwan,1972,female,80,5260.73,0.102567
Taiwan,1972,female,81,4424.5,0.116908
Taiwan,1972,female,82,3804.31,0.128767
Taiwan,1972,female,83,3335.41,0.137138
Taiwan,1972,female,84,2880.57,0.145766
Taiwan,1972,female,85,2407.92,0.152526
Taiwan,1972,female,86,1963.74,0.168545
Taiwan,1972,female,87,1603.4,0.183915
Taiwan,1972,female,88,1290.99,0.201071
Taiwan,1972,female,89,1010.71,0.223259
Taiwan,1972,female,90,786.74,0.24604
Taiwan,1972,female,91,606.26,0.270163
Taiwan,1972,female,92,453.21,0.301428
Taiwan,1972,female,93,335.27,0.334831
Taiwan,1972,female,94,246.73,0.36814
Taiwan,1972,female,95,178.99,0.404097
Taiwan,1972,female,96,127.79,0.443239
Taiwan,1972,female,97,89.76,0.485842
Taiwan,1972,female,98,62.09,0.531368
Taiwan,1972,female,99,42.36,0.578589
Taiwan,1972,female,100,28.12,0.636277
Taiwan,1972,female,101,17.97,0.712166
Taiwan,1972,female,102,11.39,0.789635
Taiwan,1972,female,103,7.3,0.847558
Taiwan,1972,female,104,4.6,0.908696
Taiwan,1972,female,105,2.72,1.019007
Taiwan,1972,female,106,1.62,1.112255
Taiwan,1972,female,107,0.81,1.42562
Taiwan,1972,female,108,0.17,4.176471
Taiwan,1972,female,109,0,NA
Taiwan,1972,female,110,0,NA
Taiwan,1972,male,0,189664.88,0.01557
Taiwan,1972,male,1,189373.64,0.003517
Taiwan,1972,male,2,193037.98,0.002642
Taiwan,1972,male,3,196760.83,0.001581
Taiwan,1972,male,4,193516.9,9.61e-4
Taiwan,1972,male,5,198601.94,7.98e-4
Taiwan,1972,male,6,206074.54,7.24e-4
Taiwan,1972,male,7,207246.64,6.73e-4
Taiwan,1972,male,8,211339.53,6.12e-4
Taiwan,1972,male,9,212915.91,5.57e-4
Taiwan,1972,male,10,210675.83,5.17e-4
Taiwan,1972,male,11,209798.33,5.05e-4
Taiwan,1972,male,12,208116.25,5.32e-4
Taiwan,1972,male,13,202922.48,6.1e-4
Taiwan,1972,male,14,195326.97,7.41e-4
Taiwan,1972,male,15,194206.13,8.84e-4
Taiwan,1972,male,16,196997.29,9.98e-4
Taiwan,1972,male,17,190341.36,0.001142
Taiwan,1972,male,18,181634.18,0.00129
Taiwan,1972,male,19,176848.59,0.001397
Taiwan,1972,male,20,176809.29,0.001444
Taiwan,1972,male,21,163924.98,0.00157
Taiwan,1972,male,22,144058.82,0.001756
Taiwan,1972,male,23,130303.85,0.001857
Taiwan,1972,male,24,115647.22,0.001941
Taiwan,1972,male,25,98560.47,0.002058
Taiwan,1972,male,26,84404.19,0.002223
Taiwan,1972,male,27,86631.99,0.002093
Taiwan,1972,male,28,94969.15,0.001936
Taiwan,1972,male,29,95458.2,0.002046
Taiwan,1972,male,30,94903.59,0.002248
Taiwan,1972,male,31,96134.8,0.002386
Taiwan,1972,male,32,94796.2,0.002543
Taiwan,1972,male,33,90784.08,0.002737
Taiwan,1972,male,34,87168.06,0.002887
Taiwan,1972,male,35,85975.14,0.002937
Taiwan,1972,male,36,85484.19,0.003039
Taiwan,1972,male,37,86198.79,0.003197
Taiwan,1972,male,38,87301.4,0.003433
Taiwan,1972,male,39,89379.31,0.003719
Taiwan,1972,male,40,94405.33,0.003934
Taiwan,1972,male,41,100126.94,0.004079
Taiwan,1972,male,42,101660.04,0.004341
Taiwan,1972,male,43,100218.79,0.004691
Taiwan,1972,male,44,99422.05,0.004977
Taiwan,1972,male,45,96974.18,0.00532
Taiwan,1972,male,46,94537.41,0.005662
Taiwan,1972,male,47,88911.45,0.006223
Taiwan,1972,male,48,81130.7,0.007026
Taiwan,1972,male,49,77611.57,0.007543
Taiwan,1972,male,50,77635.82,0.007735
Taiwan,1972,male,51,72637.52,0.008521
Taiwan,1972,male,52,63835.76,0.010054
Taiwan,1972,male,53,58234.49,0.011489
Taiwan,1972,male,54,55280.35,0.012675
Taiwan,1972,male,55,52718.14,0.013941
Taiwan,1972,male,56,49259.46,0.015531
Taiwan,1972,male,57,48214.76,0.01637
Taiwan,1972,male,58,47187.06,0.017115
Taiwan,1972,male,59,47592.56,0.017231
Taiwan,1972,male,60,43329.3,0.019108
Taiwan,1972,male,61,35680.26,0.023433
Taiwan,1972,male,62,33819.18,0.02501
Taiwan,1972,male,63,30290.88,0.028297
Taiwan,1972,male,64,27800.82,0.031295
Taiwan,1972,male,65,26028.24,0.033933
Taiwan,1972,male,66,23682.23,0.037653
Taiwan,1972,male,67,21161.11,0.042256
Taiwan,1972,male,68,18087.97,0.049242
Taiwan,1972,male,69,16606.04,0.053065
Taiwan,1972,male,70,15018.64,0.057607
Taiwan,1972,male,71,13241.5,0.063475
Taiwan,1972,male,72,11412.07,0.07068
Taiwan,1972,male,73,10219.28,0.074713
Taiwan,1972,male,74,9073.26,0.078384
Taiwan,1972,male,75,7334.73,0.088885
Taiwan,1972,male,76,6378.16,0.093265
Taiwan,1972,male,77,5294.12,0.102412
Taiwan,1972,male,78,4337.29,0.113878
Taiwan,1972,male,79,3716.37,0.121107
Taiwan,1972,male,80,3202.86,0.128054
Taiwan,1972,male,81,2623.64,0.141807
Taiwan,1972,male,82,2144.73,0.156323
Taiwan,1972,male,83,1804.28,0.166177
Taiwan,1972,male,84,1519.39,0.174873
Taiwan,1972,male,85,1205.25,0.173175
Taiwan,1972,male,86,939.12,0.187506
Taiwan,1972,male,87,749.22,0.19587
Taiwan,1972,male,88,593.59,0.203474
Taiwan,1972,male,89,453.12,0.216542
Taiwan,1972,male,90,332.31,0.236649
Taiwan,1972,male,91,241.5,0.25739
Taiwan,1972,male,92,175.84,0.275537
Taiwan,1972,male,93,126.84,0.293283
Taiwan,1972,male,94,90.2,0.312102
Taiwan,1972,male,95,63.1,0.332356
Taiwan,1972,male,96,43.44,0.354024
Taiwan,1972,male,97,29.34,0.378345
Taiwan,1972,male,98,18.87,0.418013
Taiwan,1972,male,99,11.55,0.477263
Taiwan,1972,male,100,7.12,0.530899
Taiwan,1972,male,101,4.63,0.552518
Taiwan,1972,male,102,3.03,0.561056
Taiwan,1972,male,103,1.76,0.626781
Taiwan,1972,male,104,0.81,0.885246
Taiwan,1972,male,105,0.18,1.415094
Taiwan,1972,male,106,0,NA
Taiwan,1972,male,107,0,NA
Taiwan,1972,male,108,0,NA
Taiwan,1972,male,109,0,NA
Taiwan,1972,male,110,0,NA
Taiwan,1972,total,0,368767.43,0.014719
Taiwan,1972,total,1,367546,0.003374
Taiwan,1972,total,2,375210.47,0.002311
Taiwan,1972,total,3,383249.44,0.001466
Taiwan,1972,total,4,376419.17,9.06e-4
Taiwan,1972,total,5,385320.15,7.05e-4
Taiwan,1972,total,6,400589.58,6.04e-4
Taiwan,1972,total,7,404722.8,5.36e-4
Taiwan,1972,total,8,412903.9,4.79e-4
Taiwan,1972,total,9,414929.08,4.43e-4
Taiwan,1972,total,10,411148.97,4.27e-4
Taiwan,1972,total,11,408167.92,4.33e-4
Taiwan,1972,total,12,403994.23,4.65e-4
Taiwan,1972,total,13,396958.62,5.25e-4
Taiwan,1972,total,14,382996.84,6.24e-4
Taiwan,1972,total,15,379360.28,7.3e-4
Taiwan,1972,total,16,383256.96,8.13e-4
Taiwan,1972,total,17,370131.33,9.2e-4
Taiwan,1972,total,18,354088.72,0.001026
Taiwan,1972,total,19,345018.94,0.001103
Taiwan,1972,total,20,344988.43,0.001134
Taiwan,1972,total,21,320923.85,0.001225
Taiwan,1972,total,22,282937.86,0.001362
Taiwan,1972,total,23,254906.8,0.001444
Taiwan,1972,total,24,224676.16,0.001518
Taiwan,1972,total,25,192249.24,0.001605
Taiwan,1972,total,26,165367.97,0.001729
Taiwan,1972,total,27,170677.19,0.001625
Taiwan,1972,total,28,186504.08,0.001515
Taiwan,1972,total,29,187655.83,0.001608
Taiwan,1972,total,30,187293.36,0.001769
Taiwan,1972,total,31,190130.2,0.001881
Taiwan,1972,total,32,188176.43,0.002003
Taiwan,1972,total,33,180195.21,0.00216
Taiwan,1972,total,34,173485.68,0.002276
Taiwan,1972,total,35,171163.59,0.002315
Taiwan,1972,total,36,169864.2,0.002387
Taiwan,1972,total,37,168594.54,0.002523
Taiwan,1972,total,38,165328.86,0.002757
Taiwan,1972,total,39,165293.98,0.003007
Taiwan,1972,total,40,169671.21,0.00322
Taiwan,1972,total,41,174352.91,0.003404
Taiwan,1972,total,42,173046.3,0.003676
Taiwan,1972,total,43,169678.51,0.003974
Taiwan,1972,total,44,166103.95,0.004261
Taiwan,1972,total,45,160857.75,0.004583
Taiwan,1972,total,46,156143.47,0.004896
Taiwan,1972,total,47,146624.78,0.00539
Taiwan,1972,total,48,135941.58,0.005992
Taiwan,1972,total,49,131877.54,0.006349
Taiwan,1972,total,50,132108.5,0.006508
Taiwan,1972,total,51,122880.86,0.007216
Taiwan,1972,total,52,108330.8,0.008487
Taiwan,1972,total,53,100014.96,0.009578
Taiwan,1972,total,54,96891.95,0.010345
Taiwan,1972,total,55,92317.02,0.011383
Taiwan,1972,total,56,85959.7,0.012764
Taiwan,1972,total,57,84815.91,0.013437
Taiwan,1972,total,58,83574.07,0.014099
Taiwan,1972,total,59,82875.61,0.014637
Taiwan,1972,total,60,77945.56,0.015976
Taiwan,1972,total,61,68274.03,0.01874
Taiwan,1972,total,62,64218.37,0.020507
Taiwan,1972,total,63,57937.78,0.023434
Taiwan,1972,total,64,53426.69,0.026236
Taiwan,1972,total,65,50387.6,0.028705
Taiwan,1972,total,66,46731.4,0.031702
Taiwan,1972,total,67,42196,0.035652
Taiwan,1972,total,68,36582.98,0.041416
Taiwan,1972,total,69,34334.14,0.044085
Taiwan,1972,total,70,31825.88,0.047134
Taiwan,1972,total,71,28664.45,0.051456
Taiwan,1972,total,72,25458.69,0.056501
Taiwan,1972,total,73,23535.47,0.059079
Taiwan,1972,total,74,20960.77,0.063501
Taiwan,1972,total,75,16467.73,0.076669
Taiwan,1972,total,76,14929.02,0.080015
Taiwan,1972,total,77,13214.47,0.085465
Taiwan,1972,total,78,11135.17,0.095824
Taiwan,1972,total,79,10140.38,0.099355
Taiwan,1972,total,80,8463.59,0.112212
Taiwan,1972,total,81,7048.14,0.126177
Taiwan,1972,total,82,5949.04,0.138701
Taiwan,1972,total,83,5139.69,0.147332
Taiwan,1972,total,84,4399.96,0.155817
Taiwan,1972,total,85,3613.18,0.159414
Taiwan,1972,total,86,2902.86,0.174679
Taiwan,1972,total,87,2352.62,0.187722
Taiwan,1972,total,88,1884.58,0.201828
Taiwan,1972,total,89,1463.83,0.22118
Taiwan,1972,total,90,1119.05,0.243251
Taiwan,1972,total,91,847.77,0.266524
Taiwan,1972,total,92,629.05,0.29419
Taiwan,1972,total,93,462.11,0.323427
Taiwan,1972,total,94,336.92,0.353138
Taiwan,1972,total,95,242.09,0.385399
Taiwan,1972,total,96,171.23,0.420604
Taiwan,1972,total,97,119.1,0.459362
Taiwan,1972,total,98,80.96,0.504941
Taiwan,1972,total,99,53.91,0.556888
Taiwan,1972,total,100,35.24,0.614984
Taiwan,1972,total,101,22.61,0.679446
Taiwan,1972,total,102,14.42,0.741589
Taiwan,1972,total,103,9.06,0.804784
Taiwan,1972,total,104,5.41,0.905172
Taiwan,1972,total,105,2.9,1.043178
Taiwan,1972,total,106,1.62,1.112255
Taiwan,1972,total,107,0.81,1.42562
Taiwan,1972,total,108,0.17,4.176471
Taiwan,1972,total,109,0,NA
Taiwan,1972,total,110,0,NA
Taiwan,1973,female,0,175268.88,0.013608
Taiwan,1973,female,1,177893.88,0.003244
Taiwan,1973,female,2,179408.84,0.001968
Taiwan,1973,female,3,183997.55,0.001315
Taiwan,1973,female,4,186642.18,9.59e-4
Taiwan,1973,female,5,182859.83,7.15e-4
Taiwan,1973,female,6,186461.66,5.06e-4
Taiwan,1973,female,7,193759.94,3.57e-4
Taiwan,1973,female,8,195960.29,2.83e-4
Taiwan,1973,female,9,199731.25,2.66e-4
Taiwan,1973,female,10,200213.33,3.01e-4
Taiwan,1973,female,11,198470.17,3.51e-4
Taiwan,1973,female,12,196466.96,4.03e-4
Taiwan,1973,female,13,194590.21,4.59e-4
Taiwan,1973,female,14,192661.12,5.17e-4
Taiwan,1973,female,15,185922.88,5.91e-4
Taiwan,1973,female,16,183885.32,6.48e-4
Taiwan,1973,female,17,185238.7,6.83e-4
Taiwan,1973,female,18,178934.82,7.41e-4
Taiwan,1973,female,19,171803.97,7.97e-4
Taiwan,1973,female,20,167546.35,8.32e-4
Taiwan,1973,female,21,167693.93,8.28e-4
Taiwan,1973,female,22,156305.17,8.65e-4
Taiwan,1973,female,23,138143.35,9.29e-4
Taiwan,1973,female,24,124492.22,9.5e-4
Taiwan,1973,female,25,109414.86,9.7e-4
Taiwan,1973,female,26,93952.6,0.001031
Taiwan,1973,female,27,80994.34,0.001131
Taiwan,1973,female,28,83875.15,0.001077
Taiwan,1973,female,29,91395.96,0.001018
Taiwan,1973,female,30,92164.91,0.001078
Taiwan,1973,female,31,92403.17,0.00116
Taiwan,1973,female,32,93955.57,0.001236
Taiwan,1973,female,33,93096.83,0.001355
Taiwan,1973,female,34,89051.56,0.001542
Taiwan,1973,female,35,86146.65,0.00173
Taiwan,1973,female,36,84734.49,0.00188
Taiwan,1973,female,37,83357.54,0.002012
Taiwan,1973,female,38,81511.4,0.002137
Taiwan,1973,female,39,77570.95,0.002304
Taiwan,1973,female,40,75395.46,0.002414
Taiwan,1973,female,41,74674.61,0.002496
Taiwan,1973,female,42,73722.8,0.002612
Taiwan,1973,female,43,70982.3,0.002826
Taiwan,1973,female,44,68984.31,0.00305
Taiwan,1973,female,45,66127.02,0.003353
Taiwan,1973,female,46,63632.12,0.003662
Taiwan,1973,female,47,61356.35,0.003978
Taiwan,1973,female,48,57443.18,0.004437
Taiwan,1973,female,49,54475.03,0.004871
Taiwan,1973,female,50,53715.97,0.005131
Taiwan,1973,female,51,53821.67,0.005313
Taiwan,1973,female,52,49868.46,0.005945
Taiwan,1973,female,53,44481.25,0.006904
Taiwan,1973,female,54,41710.48,0.007621
Taiwan,1973,female,55,41202.1,0.007986
Taiwan,1973,female,56,39092.96,0.00874
Taiwan,1973,female,57,36578.48,0.009734
Taiwan,1973,female,58,36604.03,0.010168
Taiwan,1973,female,59,36234.35,0.010764
Taiwan,1973,female,60,35209.29,0.011638
Taiwan,1973,female,61,34406.82,0.01255
Taiwan,1973,female,62,32270.12,0.014141
Taiwan,1973,female,63,30089.15,0.016063
Taiwan,1973,female,64,27366.58,0.018737
Taiwan,1973,female,65,25427.03,0.021386
Taiwan,1973,female,66,24082.2,0.023789
Taiwan,1973,female,67,22808.33,0.026271
Taiwan,1973,female,68,20812.78,0.029919
Taiwan,1973,female,69,18163.54,0.035424
Taiwan,1973,female,70,17228.04,0.03836
Taiwan,1973,female,71,16320.29,0.041243
Taiwan,1973,female,72,14979.91,0.045372
Taiwan,1973,female,73,13499.7,0.050414
Taiwan,1973,female,74,12666.71,0.053353
Taiwan,1973,female,75,11300.5,0.058912
Taiwan,1973,female,76,8811.84,0.073965
Taiwan,1973,female,77,8127.6,0.078044
Taiwan,1973,female,78,7337.26,0.083592
Taiwan,1973,female,79,6276.44,0.093819
Taiwan,1973,female,80,5494.61,0.102093
Taiwan,1973,female,81,4723.7,0.112236
Taiwan,1973,female,82,3915.97,0.126811
Taiwan,1973,female,83,3328.23,0.138275
Taiwan,1973,female,84,2895.7,0.145405
Taiwan,1973,female,85,2478.36,0.155546
Taiwan,1973,female,86,2048.34,0.171027
Taiwan,1973,female,87,1642.27,0.18908
Taiwan,1973,female,88,1319.48,0.205891
Taiwan,1973,female,89,1043.43,0.224691
Taiwan,1973,female,90,797.73,0.250045
Taiwan,1973,female,91,606.06,0.275879
Taiwan,1973,female,92,455.2,0.30312
Taiwan,1973,female,93,328.82,0.340739
Taiwan,1973,female,94,234.44,0.381598
Taiwan,1973,female,95,166.31,0.422176
Taiwan,1973,female,96,115.93,0.466847
Taiwan,1973,female,97,79.18,0.517165
Taiwan,1973,female,98,52.97,0.574117
Taiwan,1973,female,99,34.73,0.637747
Taiwan,1973,female,100,22.4,0.705699
Taiwan,1973,female,101,13.83,0.80053
Taiwan,1973,female,102,7.94,0.955719
Taiwan,1973,female,103,4.48,1.139241
Taiwan,1973,female,104,2.64,1.267339
Taiwan,1973,female,105,1.52,1.425743
Taiwan,1973,female,106,0.72,1.897674
Taiwan,1973,female,107,0.35,2.423077
Taiwan,1973,female,108,0.05,6
Taiwan,1973,female,109,0,NA
Taiwan,1973,female,110,0,NA
Taiwan,1973,male,0,186189.01,0.015495
Taiwan,1973,male,1,188237.38,0.003368
Taiwan,1973,male,2,190485.62,0.002263
Taiwan,1973,male,3,194954.26,0.001441
Taiwan,1973,male,4,197269.33,0.001085
Taiwan,1973,male,5,193768.69,9.1e-4
Taiwan,1973,male,6,198104.7,7.44e-4
Taiwan,1973,male,7,204845.36,6.19e-4
Taiwan,1973,male,8,205987.59,5.55e-4
Taiwan,1973,male,9,209982.56,5.25e-4
Taiwan,1973,male,10,211174.16,5.37e-4
Taiwan,1973,male,11,209114.61,5.77e-4
Taiwan,1973,male,12,208032.97,6.3e-4
Taiwan,1973,male,13,206133.45,7.01e-4
Taiwan,1973,male,14,201523.19,8e-4
Taiwan,1973,male,15,193998.33,9.28e-4
Taiwan,1973,male,16,192803.55,0.001031
Taiwan,1973,male,17,195311.96,0.001108
Taiwan,1973,male,18,188643.87,0.001235
Taiwan,1973,male,19,180469.13,0.001378
Taiwan,1973,male,20,175943.01,0.001489
Taiwan,1973,male,21,175901.28,0.001523
Taiwan,1973,male,22,163238.35,0.001626
Taiwan,1973,male,23,144201.71,0.001763
Taiwan,1973,male,24,130868.28,0.001791
Taiwan,1973,male,25,115901.54,0.001804
Taiwan,1973,male,26,98836.79,0.001926
Taiwan,1973,male,27,84854.2,0.002135
Taiwan,1973,male,28,87198.12,0.0020830000000000002
Taiwan,1973,male,29,95590.19,0.002005
Taiwan,1973,male,30,96100.52,0.002177
Taiwan,1973,male,31,95867.78,0.002355
Taiwan,1973,male,32,97048.67,0.002466
Taiwan,1973,male,33,95345.88,0.002619
Taiwan,1973,male,34,91159.56,0.002819
Taiwan,1973,male,35,87977.4,0.002988
Taiwan,1973,male,36,86748.71,0.0031580000000000002
Taiwan,1973,male,37,85756.11,0.003402
Taiwan,1973,male,38,86289.47,0.003667
Taiwan,1973,male,39,87113.24,0.003994
Taiwan,1973,male,40,89184.7,0.004311
Taiwan,1973,male,41,94246.65,0.004443
Taiwan,1973,male,42,100045.24,0.004488
Taiwan,1973,male,43,101837.52,0.004667
Taiwan,1973,male,44,100604.58,0.004945
Taiwan,1973,male,45,99553.32,0.005189
Taiwan,1973,male,46,97042.6,0.005527
Taiwan,1973,male,47,94679.87,0.00589
Taiwan,1973,male,48,88800.6,0.006537
Taiwan,1973,male,49,81152.78,0.007453
Taiwan,1973,male,50,77971.36,0.008086
Taiwan,1973,male,51,77813.38,0.008431
Taiwan,1973,male,52,72397.75,0.009411
Taiwan,1973,male,53,63707.24,0.011086
Taiwan,1973,male,54,58228.04,0.012552
Taiwan,1973,male,55,55197.72,0.013679
Taiwan,1973,male,56,52294.66,0.014882
Taiwan,1973,male,57,48762.77,0.016413
Taiwan,1973,male,58,47906.62,0.017143
Taiwan,1973,male,59,46875.37,0.017943
Taiwan,1973,male,60,47429.24,0.01813
Taiwan,1973,male,61,42987.87,0.020423
Taiwan,1973,male,62,35107.21,0.025501
Taiwan,1973,male,63,33164.64,0.027498
Taiwan,1973,male,64,29689.51,0.031255
Taiwan,1973,male,65,27174.17,0.034666
Taiwan,1973,male,66,25254.44,0.037588
Taiwan,1973,male,67,22953.93,0.04132
Taiwan,1973,male,68,20462.33,0.045918
Taiwan,1973,male,69,17501.58,0.05272
Taiwan,1973,male,70,15987.01,0.056195
Taiwan,1973,male,71,14333.55,0.060652
